CollegeName,CollegeCode,CourseCode,Category,CutoffRank,Location,Year,Round
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,COMPUTER SCIENCE AND ENGINEERING,2AG,15213,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,COMPUTER SCIENCE AND ENGINEERING,2AR,16111,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,COMPUTER SCIENCE AND ENGINEERING,2BG,21143,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,COMPUTER SCIENCE AND ENGINEERING,2BR,35344,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,COMPUTER SCIENCE AND ENGINEERING,3AG,13011,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,COMPUTER SCIENCE AND ENGINEERING,3AR,16036,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,COMPUTER SCIENCE AND ENGINEERING,3BG,15238,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,COMPUTER SCIENCE AND ENGINEERING,3BR,16847,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,COMPUTER SCIENCE AND ENGINEERING,GM,12452,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,COMPUTER SCIENCE AND ENGINEERING,GMK,14631,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,COMPUTER SCIENCE AND ENGINEERING,GMR,15642,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,COMPUTER SCIENCE AND ENGINEERING,SCG,37396,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,COMPUTER SCIENCE AND ENGINEERING,SCR,39060,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,COMPUTER SCIENCE AND ENGINEERING,STG,33639,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,COMPUTER SCIENCE AND ENGINEERING,STK,42283,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,ELECTRONICS AND COMMUNICATION ENGG,1G,24643,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,ELECTRONICS AND COMMUNICATION ENGG,1R,29634,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,ELECTRONICS AND COMMUNICATION ENGG,2AG,26729,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,ELECTRONICS AND COMMUNICATION ENGG,2AR,29293,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,ELECTRONICS AND COMMUNICATION ENGG,2BG,41566,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,ELECTRONICS AND COMMUNICATION ENGG,3BG,23166,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,ELECTRONICS AND COMMUNICATION ENGG,3BK,31946,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,ELECTRONICS AND COMMUNICATION ENGG,GM,21881,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,ELECTRONICS AND COMMUNICATION ENGG,GMK,24862,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,ELECTRONICS AND COMMUNICATION ENGG,GMR,26548,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,ELECTRONICS AND COMMUNICATION ENGG,SCG,54856,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,ELECTRONICS AND COMMUNICATION ENGG,SCR,60391,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,ELECTRONICS AND COMMUNICATION ENGG,STG,50228,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,ELECTRONICS AND COMMUNICATION ENGG,STR,65794,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,SILK TECHNOLOGY,2AG,119870,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,SILK TECHNOLOGY,2AR,124713,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,SILK TECHNOLOGY,2BG,152542,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,SILK TECHNOLOGY,3AG,121034,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,SILK TECHNOLOGY,3BG,123637,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,SILK TECHNOLOGY,GM,92321,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,SILK TECHNOLOGY,GMK,96402,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,SILK TECHNOLOGY,GMR,110783,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,SILK TECHNOLOGY,SCG,127295,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,SILK TECHNOLOGY,STG,138034,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,TEXTILES TECHNOLOGY,1G,159196,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,TEXTILES TECHNOLOGY,2AG,159903,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,TEXTILES TECHNOLOGY,2AK,160114,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,TEXTILES TECHNOLOGY,2AR,170929,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,TEXTILES TECHNOLOGY,2BG,134757,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,TEXTILES TECHNOLOGY,3AG,123636,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,TEXTILES TECHNOLOGY,3BG,120585,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,TEXTILES TECHNOLOGY,GM,110755,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,TEXTILES TECHNOLOGY,GMK,118312,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,TEXTILES TECHNOLOGY,GMR,137095,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,TEXTILES TECHNOLOGY,SCG,174727,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,TEXTILES TECHNOLOGY,SCK,184737,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,TEXTILES TECHNOLOGY,SCR,189563,BANGALORE-01,2025,Mock Round 1
"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01",E002,TEXTILES TECHNOLOGY,STG,168448,BANGALORE-01,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,CIVIL ENGINEERING,1G,52160,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,CIVIL ENGINEERING,2AG,38692,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,CIVIL ENGINEERING,2AR,47572,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,CIVIL ENGINEERING,2BG,31835,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,CIVIL ENGINEERING,3AG,29178,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,CIVIL ENGINEERING,3BG,30126,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,CIVIL ENGINEERING,3BK,37426,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,CIVIL ENGINEERING,3BR,42405,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,CIVIL ENGINEERING,GM,25906,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,CIVIL ENGINEERING,GMK,33499,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,CIVIL ENGINEERING,GMR,34073,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,CIVIL ENGINEERING,SCG,54974,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,CIVIL ENGINEERING,SCR,67937,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,CIVIL ENGINEERING,STG,42919,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,CIVIL ENGINEERING,STR,82202,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRICAL & ELECTRONICS ENGINEERING,1G,15750,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRICAL & ELECTRONICS ENGINEERING,2AG,13043,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRICAL & ELECTRONICS ENGINEERING,2AR,20529,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRICAL & ELECTRONICS ENGINEERING,2BG,16176,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRICAL & ELECTRONICS ENGINEERING,2BR,25098,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRICAL & ELECTRONICS ENGINEERING,3AG,7189,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRICAL & ELECTRONICS ENGINEERING,3BG,9024,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRICAL & ELECTRONICS ENGINEERING,GM,4534,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRICAL & ELECTRONICS ENGINEERING,GMK,25337,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRICAL & ELECTRONICS ENGINEERING,GMR,13806,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRICAL & ELECTRONICS ENGINEERING,SCG,35362,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRICAL & ELECTRONICS ENGINEERING,SCK,44546,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRICAL & ELECTRONICS ENGINEERING,SCR,58322,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRICAL & ELECTRONICS ENGINEERING,STG,42607,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRICAL & ELECTRONICS ENGINEERING,STR,45139,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRONICS AND COMMUNICATION ENGG,1G,4212,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRONICS AND COMMUNICATION ENGG,2AG,5316,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRONICS AND COMMUNICATION ENGG,2AR,6497,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRONICS AND COMMUNICATION ENGG,2BG,11793,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRONICS AND COMMUNICATION ENGG,2BK,42114,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRONICS AND COMMUNICATION ENGG,3AG,4082,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRONICS AND COMMUNICATION ENGG,3BG,3738,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRONICS AND COMMUNICATION ENGG,3BR,7954,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRONICS AND COMMUNICATION ENGG,GM,1449,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRONICS AND COMMUNICATION ENGG,GMK,5426,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRONICS AND COMMUNICATION ENGG,GMR,4114,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRONICS AND COMMUNICATION ENGG,SCG,24003,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRONICS AND COMMUNICATION ENGG,SCR,38987,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRONICS AND COMMUNICATION ENGG,STG,22241,BANGALORE,2025,Mock Round 1
"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",E003,ELECTRONICS AND COMMUNICATION ENGG,STR,37313,BANGALORE,2025,Mock Round 1
